filename,width,height,class,xmin,ymin,xmax,ymax
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,297,104,358,270
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,451,128,508,258
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,440,22,485,114
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,363,128,419,248
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,232,91,316,280
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,173,171,239,317
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,90,206,166,380
1580048340614_jpg.rf.ed52c50adbb01fad182d905e22f5ea27.jpg,512,512,mask,0,226,96,487
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,no-mask,0,7,40,50
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,191,4,238,50
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,174,4,238,108
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,204,25,284,147
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,23,6,85,95
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,93,3,202,117
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,406,7,492,79
unnamed_jpg.rf.e8e8d04ddac7a71936f97c5cdc462ee3.jpg,512,512,mask,319,6,450,204
IMG_5690-2_jpg.rf.e9f44dc0c312de383265fa65e2375989.jpg,512,512,no-mask,37,286,75,316
IMG_5690-2_jpg.rf.e9f44dc0c312de383265fa65e2375989.jpg,512,512,mask,270,186,360,273
IMG_5690-2_jpg.rf.e9f44dc0c312de383265fa65e2375989.jpg,512,512,mask,138,200,235,293
pic_list_out_2285_jpg.rf.ed5ab66b66a56ec4c2604df9d76bc453.jpg,512,512,mask,375,187,511,354
pic_list_out_2285_jpg.rf.ed5ab66b66a56ec4c2604df9d76bc453.jpg,512,512,mask,233,56,368,245
1-200102094256105_png.rf.f3904649cc16328181cb28465b3edd44.jpg,512,512,mask,17,0,349,418
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,mask,86,38,187,238
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,mask,0,355,63,511
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,no-mask,344,76,443,284
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,no-mask,6,59,107,252
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,no-mask,271,282,394,507
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,mask,140,95,247,305
1000x-1_jpg.rf.efdb94f3d263c5bcc35de634eb1359f1.jpg,512,512,mask,403,70,510,301
so-19-_jpg.rf.f2c6d122ffb60571972663d9c7493d11.jpg,512,512,mask,17,148,123,301
so-19-_jpg.rf.f2c6d122ffb60571972663d9c7493d11.jpg,512,512,mask,238,104,312,212
so-19-_jpg.rf.f2c6d122ffb60571972663d9c7493d11.jpg,512,512,mask,400,214,472,303
pic_list_out_2285_jpg.rf.ebb80fd1b43af863746d8a56207369c9.jpg,512,512,mask,1,47,80,285
pic_list_out_2285_jpg.rf.ebb80fd1b43af863746d8a56207369c9.jpg,512,512,mask,91,2,285,139
1155x768_20200129000089_jpg.rf.f0013e3cae642d75b00e7cf95cd77dc1.jpg,512,512,mask,2,82,65,341
1155x768_20200129000089_jpg.rf.f0013e3cae642d75b00e7cf95cd77dc1.jpg,512,512,mask,81,129,152,243
1155x768_20200129000089_jpg.rf.f0013e3cae642d75b00e7cf95cd77dc1.jpg,512,512,mask,227,117,312,265
1155x768_20200129000089_jpg.rf.f0013e3cae642d75b00e7cf95cd77dc1.jpg,512,512,mask,437,108,480,175
004_1024_jpeg.rf.f76945ed8ffb37f12c7496b194791a59.jpg,512,512,mask,223,29,363,309
1539151332674193npsrq70_jpg.rf.f9f88b6ad55e1851d5bd2f70a16665a3.jpg,512,512,mask,261,31,364,109
15-08608-001_jpg.rf.fab7b9c670d3d3d9b1acd6e930f06af7.jpg,512,512,no-mask,0,88,56,309
15-08608-001_jpg.rf.fab7b9c670d3d3d9b1acd6e930f06af7.jpg,512,512,mask,354,119,443,324
15-08608-001_jpg.rf.fab7b9c670d3d3d9b1acd6e930f06af7.jpg,512,512,mask,279,5,363,154
15-08608-001_jpg.rf.fab7b9c670d3d3d9b1acd6e930f06af7.jpg,512,512,mask,67,1,150,195
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,mask,207,35,260,120
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,mask,0,65,21,122
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,no-mask,0,22,9,74
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,no-mask,314,2,350,70
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,mask,38,50,82,121
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,mask,389,0,443,65
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,no-mask,270,7,309,76
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,no-mask,85,13,118,64
1152x768_246964803156_jpg.rf.fad1a95407903f29ea146bbe62954eab.jpg,512,512,no-mask,138,18,175,90
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,no-mask,153,97,178,142
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,389,112,409,144
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,94,39,155,132
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,190,30,248,124
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,255,23,304,109
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,338,70,382,145
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,415,58,454,120
thumbnail-ba5c72edb320b49a69e86b05775c49b2-scaled-1_jpeg.rf.fb0e546e20b5c776dcff3527b9056a6a.jpg,512,512,mask,469,63,511,125
15-08608-001_jpg.rf.fa78b1bccb1e0d52f3a8d7f935f26e60.jpg,512,512,no-mask,382,85,471,283
15-08608-001_jpg.rf.fa78b1bccb1e0d52f3a8d7f935f26e60.jpg,512,512,mask,32,105,111,289
15-08608-001_jpg.rf.fa78b1bccb1e0d52f3a8d7f935f26e60.jpg,512,512,mask,109,7,184,138
15-08608-001_jpg.rf.fa78b1bccb1e0d52f3a8d7f935f26e60.jpg,512,512,mask,299,5,373,182
003_1024_jpeg.rf.ff6975d83fc99af06d79bebe1ce95455.jpg,512,512,mask,0,0,106,311
1249493_jpg.rf.f178d9e9c592510a7cb0d0810e500bdb.jpg,512,512,no-mask,182,61,211,120
1249493_jpg.rf.f178d9e9c592510a7cb0d0810e500bdb.jpg,512,512,mask,109,48,146,124
1249493_jpg.rf.f178d9e9c592510a7cb0d0810e500bdb.jpg,512,512,mask,134,44,179,146
1249493_jpg.rf.f178d9e9c592510a7cb0d0810e500bdb.jpg,512,512,mask,280,49,326,125
1249493_jpg.rf.f178d9e9c592510a7cb0d0810e500bdb.jpg,512,512,mask,444,18,507,126
004_1024_jpeg.rf.efb581af10550d1ad92c93d1c746ff48.jpg,512,512,mask,164,4,322,286
0209-00176-076b1_jpg.rf.f0fd1fe73fa9f52bd2b0bac6ab0b262c.jpg,512,512,no-mask,330,10,437,159
0209-00176-076b1_jpg.rf.f0fd1fe73fa9f52bd2b0bac6ab0b262c.jpg,512,512,mask,0,0,56,167
0209-00176-076b1_jpg.rf.f0fd1fe73fa9f52bd2b0bac6ab0b262c.jpg,512,512,mask,190,6,309,165
1422808187-3291816118_jpg.rf.f25b7510c3fb5d3628e782d64aaf227e.jpg,512,512,mask,91,39,316,350
r1p00017o80q34s9781_jpg.rf.d70d2a44f2d853b8598f8dbd70ae6bc8.jpg,512,512,no-mask,16,0,88,70
r1p00017o80q34s9781_jpg.rf.d70d2a44f2d853b8598f8dbd70ae6bc8.jpg,512,512,mask,238,1,459,156
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.f894118f8d93a607e7e0c8a22ac411a7.jpg,512,512,no-mask,0,0,70,196
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.f894118f8d93a607e7e0c8a22ac411a7.jpg,512,512,mask,40,1,206,286
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.f894118f8d93a607e7e0c8a22ac411a7.jpg,512,512,mask,224,99,400,406
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.f894118f8d93a607e7e0c8a22ac411a7.jpg,512,512,mask,419,248,507,503
0209-00176-076b1_jpg.rf.fefcbfbed78fef018b2b2af127c65434.jpg,512,512,mask,425,0,484,29
0209-00176-076b1_jpg.rf.fefcbfbed78fef018b2b2af127c65434.jpg,512,512,no-mask,310,0,429,193
0209-00176-076b1_jpg.rf.fefcbfbed78fef018b2b2af127c65434.jpg,512,512,mask,0,10,53,239
0209-00176-076b1_jpg.rf.fefcbfbed78fef018b2b2af127c65434.jpg,512,512,mask,171,8,303,214
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,no-mask,340,48,393,134
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,no-mask,281,8,336,77
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,146,37,196,119
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,145,76,211,180
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,99,93,181,216
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,293,76,357,177
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,426,21,477,87
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,435,63,485,160
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,367,74,444,189
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,400,151,511,319
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,178,9,292,191
unnamed_jpg.rf.f2c7020b61813bf8c4ccc597fd5d2a53.jpg,512,512,mask,2,66,72,263
so-24---1-_jpg.rf.f531e0167f6f2ac7602415882cab59b4.jpg,512,512,mask,420,13,511,216
so-24---1-_jpg.rf.f531e0167f6f2ac7602415882cab59b4.jpg,512,512,mask,297,81,386,207
so-24---1-_jpg.rf.f531e0167f6f2ac7602415882cab59b4.jpg,512,512,mask,217,113,248,179
so-24---1-_jpg.rf.f531e0167f6f2ac7602415882cab59b4.jpg,512,512,mask,174,93,231,181
so-24---1-_jpg.rf.f531e0167f6f2ac7602415882cab59b4.jpg,512,512,mask,53,0,190,80
pollution-mask-CE5HYF_jpg.rf.f5612aad9210173a6e5da1eb03ea49d9.jpg,512,512,mask,277,144,406,374
pollution-mask-CE5HYF_jpg.rf.f5612aad9210173a6e5da1eb03ea49d9.jpg,512,512,mask,117,35,313,348
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,326,0,393,60
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,no-mask,191,34,288,164
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,no-mask,353,0,466,149
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,131,94,215,245
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,1,52,67,279
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,32,107,170,307
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,332,96,433,281
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,238,114,363,310
1024x737_09186876046_jpg.rf.fb1ac3e43527db2b5f4f568a79fc9d82.jpg,512,512,mask,398,97,511,302
RTX7CD4D-e1580252893876_jpg.rf.fe1bba723d9ace567b5c1b0b90aa3a4e.jpg,512,512,mask,102,27,150,100
RTX7CD4D-e1580252893876_jpg.rf.fe1bba723d9ace567b5c1b0b90aa3a4e.jpg,512,512,mask,203,43,232,94
RTX7CD4D-e1580252893876_jpg.rf.fe1bba723d9ace567b5c1b0b90aa3a4e.jpg,512,512,mask,307,3,340,64
RTX7CD4D-e1580252893876_jpg.rf.fe1bba723d9ace567b5c1b0b90aa3a4e.jpg,512,512,mask,407,30,438,84
1125506397_15801322206131n_jpg.rf.e50cad72999eaf24e9649f4a8e4044b0.jpg,512,512,mask,13,81,57,164
1125506397_15801322206131n_jpg.rf.e50cad72999eaf24e9649f4a8e4044b0.jpg,512,512,mask,92,107,137,178
1125506397_15801322206131n_jpg.rf.e50cad72999eaf24e9649f4a8e4044b0.jpg,512,512,mask,371,41,432,128
1125506397_15801322206131n_jpg.rf.e50cad72999eaf24e9649f4a8e4044b0.jpg,512,512,mask,206,2,335,182
Surgical-Mask-Effectiveness_jpg.rf.fb5e63b67c254a5e0e17aa1399bb1788.jpg,512,512,mask,248,0,511,486
Surgical-Mask-Effectiveness_jpg.rf.fb5e63b67c254a5e0e17aa1399bb1788.jpg,512,512,mask,9,0,310,476
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,17,277,139,465
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,184,278,324,475
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,370,281,489,467
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,378,19,492,196
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,199,22,316,194
Smog-Mask-PM2-5-Carbon-Filter-Face-Masks-Fog-Dust-Air-Cleaner-anti-pollution-Face-Protector_jpg.rf.ff9a7f1db7484ca15b0c838fd9cdd41e.jpg,512,512,mask,30,20,142,197
1303078448-China-Coronavirus-Death-Toll-Hits-304_jpg.rf.f5f0b8d09c6645c40d23e8a6f0f0cd0c.jpg,512,512,mask,143,15,249,262
1580128422_jpg.rf.07e6e285bff04da7108991e4bfea2e6e.jpg,512,512,no-mask,0,290,87,436
1580128422_jpg.rf.07e6e285bff04da7108991e4bfea2e6e.jpg,512,512,mask,453,324,501,489
1580128422_jpg.rf.07e6e285bff04da7108991e4bfea2e6e.jpg,512,512,mask,377,252,445,395
1580128422_jpg.rf.07e6e285bff04da7108991e4bfea2e6e.jpg,512,512,mask,266,291,356,441
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,257,6,327,88
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,130,240,224,419
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,474,26,511,87
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,0,65,66,184
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,102,55,170,162
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,14,0,31,44
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,53,1,112,84
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,119,3,186,66
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,208,62,276,166
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,184,4,252,86
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,421,21,480,109
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,289,251,402,442
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,no-mask,402,175,484,329
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,62,328,152,485
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,42,155,126,313
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,248,78,332,237
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,125,120,215,277
11893820-3x2-xlarge_jpg.rf.04a348fc23769a1a833fbc1ea5e13892.jpg,512,512,mask,361,353,488,511
0209-00176-076b1_jpg.rf.074b9d8b1274b24f08d44eab6be1e43c.jpg,512,512,no-mask,307,0,402,146
0209-00176-076b1_jpg.rf.074b9d8b1274b24f08d44eab6be1e43c.jpg,512,512,mask,0,0,72,166
0209-00176-076b1_jpg.rf.074b9d8b1274b24f08d44eab6be1e43c.jpg,512,512,mask,184,0,292,157
r1000019q679o5611r7_jpg.rf.0b491a4318ee6d5b3de3b2557b333fb4.jpg,512,512,mask,184,0,408,153
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.095a168708abd67229dd2a0ba9183fa4.jpg,512,512,mask,2,0,115,235
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.095a168708abd67229dd2a0ba9183fa4.jpg,512,512,mask,137,34,322,357
w1240-p16x9-6f1db5e0460631cfa98d2d6d8032942f81700bb0_jpg.rf.095a168708abd67229dd2a0ba9183fa4.jpg,512,512,mask,341,185,494,454
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.08d22a35395ba74c3abfa38b8354fe9d.jpg,512,512,no-mask,449,0,512,106
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.08d22a35395ba74c3abfa38b8354fe9d.jpg,512,512,no-mask,206,86,299,275
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.08d22a35395ba74c3abfa38b8354fe9d.jpg,512,512,mask,298,92,382,256
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.08d22a35395ba74c3abfa38b8354fe9d.jpg,512,512,mask,132,0,217,175
1477443223-1445746883_jpg.rf.03b4e56ce63b2b87e00aecbde59813b0.jpg,512,512,mask,18,14,221,372
1477443223-1445746883_jpg.rf.03b4e56ce63b2b87e00aecbde59813b0.jpg,512,512,mask,380,23,511,309
W37H3GWNO5EV5HTJQNP4KLIRGI_jpg.rf.05c5f9a28321a00fbe936e8be16ed6db.jpg,512,512,mask,128,49,259,220
virus_jpg.rf.055ef0bd6976e114a214a5c748abd6a1.jpg,512,512,mask,123,72,182,146
virus_jpg.rf.055ef0bd6976e114a214a5c748abd6a1.jpg,512,512,mask,206,57,269,152
virus_jpg.rf.055ef0bd6976e114a214a5c748abd6a1.jpg,512,512,mask,350,111,402,182
virus_jpg.rf.055ef0bd6976e114a214a5c748abd6a1.jpg,512,512,mask,429,67,488,142
sdfsdfsfff_jpg.rf.0f51c6acad6d662dd7322c35a0d42abf.jpg,512,512,mask,166,5,331,367
r1p00017o80q34s9781_jpg.rf.11e5e8f22cc1611f95723e22218c5126.jpg,512,512,no-mask,10,0,112,52
r1p00017o80q34s9781_jpg.rf.11e5e8f22cc1611f95723e22218c5126.jpg,512,512,mask,318,0,511,135
1539151332674193npsrq70_jpg.rf.06d682caad4a268c334f252b7859d965.jpg,512,512,mask,140,0,253,60
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,37,143,129,319
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,167,98,232,244
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,230,3,290,113
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,316,8,367,83
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,320,62,383,187
125895-untitled-design-30_jpg.rf.1274108bbe3260f04dac126c57f4f054.jpg,512,512,mask,387,14,443,80
1_13_jpg.rf.153a0f298c0e2d5032f2583b839ddb85.jpg,512,512,mask,2,13,101,225
1_13_jpg.rf.153a0f298c0e2d5032f2583b839ddb85.jpg,512,512,mask,100,84,147,194
1_13_jpg.rf.153a0f298c0e2d5032f2583b839ddb85.jpg,512,512,mask,351,0,411,42
1125506397_15801322207531n_jpg.rf.0eeb562e110e2ed4ce99708082d0848f.jpg,512,512,mask,385,82,429,161
1125506397_15801322207531n_jpg.rf.0eeb562e110e2ed4ce99708082d0848f.jpg,512,512,mask,215,91,257,173
1125506397_15801322207531n_jpg.rf.0eeb562e110e2ed4ce99708082d0848f.jpg,512,512,mask,75,44,118,126
1579683152-0e3ba5698b090c0fda95caa5d2aa7b31_jpg.rf.0c21f8101e89b9a77fa6ce9bab956c27.jpg,512,512,mask,11,0,164,108
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1135e7dd91bdcd2220ee5ec313d28788.jpg,512,512,no-mask,200,50,305,264
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1135e7dd91bdcd2220ee5ec313d28788.jpg,512,512,mask,106,56,201,243
1288788-une-employee-aide-des-voyageurs-en-provenance-de-chine-le-26-janvier-2020-a-l-aeroport-de-roissy_jpg.rf.1135e7dd91bdcd2220ee5ec313d28788.jpg,512,512,mask,292,7,387,152
r1000019q689461s9r0_jpg.rf.117188ac78f79a70b14d980d20e0ebb1.jpg,512,512,mask,21,0,231,137
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,412,91,462,178
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,355,78,400,155
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,300,85,342,161
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,244,64,283,136
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,161,71,205,149
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,93,52,132,131
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,55,30,92,107
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,27,83,71,172
PhotoGrid_1580452532909_jpg.rf.1835e5cba4084184eac964ca45be933f.jpg,512,512,mask,1,86,14,173
soooo_jpg.rf.0f0cdaeb84f3371bfd362e22ff7d6327.jpg,512,512,no-mask,88,0,197,53
soooo_jpg.rf.0f0cdaeb84f3371bfd362e22ff7d6327.jpg,512,512,mask,167,25,214,97
soooo_jpg.rf.0f0cdaeb84f3371bfd362e22ff7d6327.jpg,512,512,mask,334,112,442,264
soooo_jpg.rf.0f0cdaeb84f3371bfd362e22ff7d6327.jpg,512,512,mask,405,33,462,112
r1p00017o82psp0o0or_jpg.rf.1498b9ef88c969325d6b9ea9cf60a4fe.jpg,512,512,mask,238,7,440,160
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,22,43,86,177
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,153,102,200,199
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,215,0,267,114
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,281,23,332,128
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,422,66,471,173
1024x576_939430607723_jpg.rf.0bf6e208a876acb2cd7a401c36d17bb4.jpg,512,512,mask,492,37,511,141
US-expands-coronavirus-screenings-United-suspends-some-flights-to-China_jpg.rf.1e903ab356544d7b67bd4df85178ed27.jpg,512,512,no-mask,67,1,198,182
US-expands-coronavirus-screenings-United-suspends-some-flights-to-China_jpg.rf.1e903ab356544d7b67bd4df85178ed27.jpg,512,512,mask,205,2,377,201
r1p00017o8357s6sno6_jpg.rf.174d8c7e3560b9e31d30453db7cdc560.jpg,512,512,mask,185,0,433,101
1029731146_jpg.rf.0e1beb577fefad23da9aa3e1f01c5ca8.jpg,512,512,no-mask,3,3,60,183
1029731146_jpg.rf.0e1beb577fefad23da9aa3e1f01c5ca8.jpg,512,512,mask,455,0,511,265
1029731146_jpg.rf.0e1beb577fefad23da9aa3e1f01c5ca8.jpg,512,512,mask,193,0,365,342
1029731146_jpg.rf.0e1beb577fefad23da9aa3e1f01c5ca8.jpg,512,512,mask,37,60,155,345
